0.00.037.456 W Setting 'enable_thinking' via --chat-template-kwargs is deprecated. Use --reasoning on / --reasoning off instead.
0.00.037.556 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.037.701 I srv          init: The UI is disabled
0.00.037.703 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.037.820 W srv  llama_server: -----------------
0.00.037.820 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.037.821 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.037.821 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.037.821 W srv  llama_server: -----------------
0.00.039.050 I srv    load_model: loading model '/srv/external/downloads/Ornith-1.5-35B-Q4_K_M.gguf'
0.00.350.585 W model has unused tensor blk.40.attn_norm.weight (size = 8192 bytes) -- ignoring
0.00.350.604 W model has unused tensor blk.40.post_attention_norm.weight (size = 8192 bytes) -- ignoring
0.00.350.610 W model has unused tensor blk.40.attn_q.weight (size = 9437184 bytes) -- ignoring
0.00.350.612 W model has unused tensor blk.40.attn_k.weight (size = 589824 bytes) -- ignoring
0.00.350.614 W model has unused tensor blk.40.attn_v.weight (size = 860160 bytes) -- ignoring
0.00.350.621 W model has unused tensor blk.40.attn_output.weight (size = 4718592 bytes) -- ignoring
0.00.350.623 W model has unused tensor blk.40.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.350.625 W model has unused tensor blk.40.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.350.627 W model has unused tensor blk.40.ffn_gate_inp.weight (size = 2097152 bytes) -- ignoring
0.00.350.629 W model has unused tensor blk.40.ffn_down_exps.weight (size = 220200960 bytes) -- ignoring
0.00.350.634 W model has unused tensor blk.40.ffn_gate_exps.weight (size = 150994944 bytes) -- ignoring
0.00.350.636 W model has unused tensor blk.40.ffn_up_exps.weight (size = 150994944 bytes) -- ignoring
0.00.350.639 W model has unused tensor blk.40.ffn_gate_inp_shexp.weight (size = 8192 bytes) -- ignoring
0.00.350.641 W model has unused tensor blk.40.ffn_gate_shexp.weight (size = 589824 bytes) -- ignoring
0.00.350.643 W model has unused tensor blk.40.ffn_up_shexp.weight (size = 589824 bytes) -- ignoring
0.00.350.645 W model has unused tensor blk.40.ffn_down_shexp.weight (size = 860160 bytes) -- ignoring
0.00.350.650 W model has unused tensor blk.40.nextn.eh_proj.weight (size = 4718592 bytes) -- ignoring
0.00.350.652 W model has unused tensor blk.40.nextn.enorm.weight (size = 8192 bytes) -- ignoring
0.00.350.654 W model has unused tensor blk.40.nextn.hnorm.weight (size = 8192 bytes) -- ignoring
0.00.350.661 W model has unused tensor blk.40.nextn.shared_head_norm.weight (size = 8192 bytes) -- ignoring
0.04.391.574 I cmn          init: llama threadpool init, n_threads = 16
0.04.521.515 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 131072, kv_unified = 'false'
0.04.525.277 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.04.525.337 I srv  llama_server: model loaded
0.04.525.343 I srv  llama_server: listening on http://127.0.0.1:46399
0.08.610.571 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
8.08.409.042 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
8.08.409.349 I slot launch_slot_: id  0 | task 67 | processing task, is_child = 0
8.16.019.356 I slot print_timing: id  0 | task 67 | n_gen =    100, tg =  13.19 t/s, tg_3s =  13.33 t/s
8.19.061.949 I slot print_timing: id  0 | task 67 | n_gen =    139, tg =  13.09 t/s, tg_3s =  12.82 t/s
8.22.078.261 I slot print_timing: id  0 | task 67 | n_gen =    178, tg =  13.05 t/s, tg_3s =  12.93 t/s
8.23.779.716 I slot print_timing: id  0 | task 67 | prompt eval time =     106.24 ms /     4 tokens (   26.56 ms per token,    37.65 tokens per second)
8.23.779.724 I slot print_timing: id  0 | task 67 |        eval time =   15264.08 ms /   200 tokens (   76.70 ms per token,    13.04 tokens per second)
8.23.779.726 I slot print_timing: id  0 | task 67 |       total time =   15370.33 ms /   204 tokens
8.23.779.728 I slot print_timing: id  0 | task 67 |    graphs reused =        199
8.23.783.176 I slot      release: id  0 | task 67 | stop processing: n_tokens = 130914, truncated = 0
8.23.925.830 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.998
8.23.925.955 I slot launch_slot_: id  0 | task 268 | processing task, is_child = 0
8.27.312.134 I slot print_timing: id  0 | task 268 | prompt eval time =    2501.12 ms /   534 tokens (    4.68 ms per token,   213.50 tokens per second)
8.27.312.141 I slot print_timing: id  0 | task 268 |        eval time =     885.02 ms /    12 tokens (   80.46 ms per token,    12.43 tokens per second)
8.27.312.143 I slot print_timing: id  0 | task 268 |       total time =    3386.14 ms /   546 tokens
8.27.312.145 I slot print_timing: id  0 | task 268 |    graphs reused =        209
8.27.315.714 I slot      release: id  0 | task 268 | stop processing: n_tokens = 130744, truncated = 0
8.27.404.599 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
8.27.404.723 I slot launch_slot_: id  0 | task 283 | processing task, is_child = 0
8.27.893.804 I slot print_timing: id  0 | task 283 | prompt eval time =     406.73 ms /    33 tokens (   12.33 ms per token,    81.14 tokens per second)
8.27.893.811 I slot print_timing: id  0 | task 283 |        eval time =      82.32 ms /     2 tokens (   82.32 ms per token,    12.15 tokens per second)
8.27.893.813 I slot print_timing: id  0 | task 283 |       total time =     489.04 ms /    35 tokens
8.27.893.814 I slot print_timing: id  0 | task 283 |    graphs reused =        209
8.27.897.394 I slot      release: id  0 | task 283 | stop processing: n_tokens = 130778, truncated = 0
8.27.984.369 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
8.27.984.646 I slot launch_slot_: id  0 | task 288 | processing task, is_child = 0
8.31.852.135 I slot print_timing: id  0 | task 288 | prompt eval time =     397.92 ms /    27 tokens (   14.74 ms per token,    67.85 tokens per second)
8.31.852.143 I slot print_timing: id  0 | task 288 |        eval time =    3469.54 ms /    45 tokens (   78.85 ms per token,    12.68 tokens per second)
8.31.852.144 I slot print_timing: id  0 | task 288 |       total time =    3867.46 ms /    72 tokens
8.31.852.146 I slot print_timing: id  0 | task 288 |    graphs reused =        251
8.31.855.719 I slot      release: id  0 | task 288 | stop processing: n_tokens = 130849, truncated = 0
